序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1242,600301,华锡有色,20.44,-0.05,-0.01,101541.0,209054418.0,4.01,20.98,20.16,20.3,20.45,0.94,3.69,17.95,3.33,12929679271.0,5627861320.0,0.0,0.1,18.08,20.16
1243,688217,睿昂基因,20.42,-0.05,-0.01,3957.0,8134684.0,2.35,20.8,20.32,20.6,20.43,0.61,0.71,-72.35,1.25,1140577396.0,1140577396.0,0.44,0.44,3.13,10.74
1244,603099,长白山,33.91,-0.06,-0.02,66832.0,226971593.0,2.27,34.4,33.63,33.94,33.93,0.49,2.51,45.88,7.75,9042779700.0,9042779700.0,0.03,0.33,-8.1,-19.49
1245,605009,豪悦护理,53.56,-0.06,-0.03,34587.0,187151401.0,4.91,55.34,52.71,52.71,53.59,0.92,2.25,21.33,2.5,8265451613.0,8248312413.0,0.21,0.45,35.94,34.03
1246,688030,山石网科,15.53,-0.06,-0.01,8129.0,12669488.0,2.25,15.78,15.43,15.5,15.54,0.86,0.45,-20.4,3.09,2799013179.0,2799013179.0,0.0,0.0,7.92,0.19
1247,600276,恒瑞医药,50.94,-0.06,-0.03,322035.0,1641210656.0,1.63,51.45,50.62,50.96,50.97,0.96,0.5,51.28,7.14,324946375838.0,324946375838.0,0.04,0.16,14.42,10.98
1248,600650,锦江在线,13.47,-0.07,-0.01,41931.0,56674179.0,1.41,13.61,13.42,13.56,13.48,0.89,1.07,37.78,1.76,7430188141.0,5260844210.0,0.0,0.22,-8.74,-3.65
1249,603858,步长制药,14.77,-0.07,-0.01,30839.0,45495306.0,1.56,14.89,14.66,14.8,14.78,1.17,0.28,39.16,1.46,16336249867.0,16336249867.0,0.14,0.27,-4.52,-6.52
1250,601059,信达证券,14.84,-0.07,-0.01,139407.0,207106201.0,2.02,15.06,14.76,14.88,14.85,0.97,2.02,35.26,2.49,48126120000.0,10263344000.0,0.13,0.07,8.56,-0.93
1251,688721,龙图光罩,46.1,-0.07,-0.03,6802.0,31388521.0,2.19,46.81,45.8,46.15,46.13,0.82,2.55,67.02,5.11,6154350000.0,1230870000.0,0.15,0.37,-14.87,-21.92
1252,600150,中国船舶,29.08,-0.07,-0.02,189788.0,551703204.0,1.1,29.27,28.95,29.16,29.1,0.73,0.42,42.96,2.63,130058228283.0,130058228283.0,-0.03,0.03,-11.88,-19.13
1253,603508,思维列控,26.77,-0.07,-0.02,68175.0,182047156.0,2.28,26.99,26.38,26.84,26.79,0.77,1.79,18.61,2.17,10206715072.0,10206715072.0,0.0,0.11,17.62,12.57
1254,600641,万业企业,14.62,-0.07,-0.01,67522.0,98684401.0,1.91,14.78,14.5,14.62,14.63,0.74,0.73,-322.14,1.63,13605809430.0,13605809430.0,0.0,0.21,-4.32,0.0
1255,603232,格尔软件,13.17,-0.08,-0.01,41056.0,54396547.0,2.05,13.39,13.12,13.17,13.18,1.26,1.78,-61.3,2.31,3108787653.0,3046230153.0,0.08,0.08,-7.71,2.25
1256,601628,中国人寿,36.57,-0.08,-0.03,58193.0,212501228.0,1.48,36.85,36.31,36.8,36.6,0.87,0.03,9.67,2.03,1033640261850.0,761516492100.0,0.0,0.08,-7.42,-12.76
1257,688707,振华新材,11.5,-0.09,-0.01,36312.0,42018302.0,1.74,11.67,11.47,11.52,11.51,0.51,0.71,-11.09,1.32,5850512358.0,5850512358.0,-0.09,0.09,11.65,5.02
1258,603068,博通集成,32.04,-0.09,-0.03,22226.0,71404092.0,1.68,32.48,31.94,32.1,32.07,0.83,1.48,-106.14,2.89,4819615911.0,4819615911.0,0.06,0.19,-10.13,15.88
1259,688112,鼎阳科技,31.76,-0.09,-0.03,15871.0,50044333.0,4.47,32.52,31.1,31.82,31.79,0.99,1.0,45.36,3.3,5056192603.0,5056192603.0,-0.03,0.09,12.9,13.31
1260,603813,原尚股份,11.35,-0.09,-0.01,21675.0,24845624.0,4.67,11.73,11.2,11.39,11.36,1.12,2.41,-29.33,1.96,1191920250.0,1020841700.0,0.35,0.35,-8.32,-2.07
1261,600372,中航机载,11.05,-0.09,-0.01,158584.0,174994753.0,1.18,11.11,10.98,11.09,11.06,0.9,0.33,51.38,1.43,53469807762.0,53469807762.0,-0.09,0.09,-4.41,-10.38
1262,601696,中银证券,9.92,-0.1,-0.01,99400.0,98721092.0,1.11,10.0,9.89,9.95,9.93,1.02,0.36,31.29,1.55,27557760000.0,27557760000.0,0.1,0.1,-6.06,-11.11
1263,600739,辽宁成大,9.89,-0.1,-0.01,77428.0,76603667.0,1.52,9.99,9.84,9.92,9.9,1.11,0.51,15.95,0.51,15128830080.0,15128830080.0,0.1,0.1,0.1,-4.44
1264,600506,统一股份,19.01,-0.11,-0.02,69814.0,133308495.0,1.89,19.3,18.94,19.03,19.03,0.9,4.73,116.3,8.23,3650279935.0,2807907656.0,0.05,0.05,5.14,-7.72
1265,600513,联环药业,9.03,-0.11,-0.01,54459.0,49330050.0,1.22,9.13,9.02,9.05,9.04,0.71,1.91,30.63,1.85,2577670118.0,2577670118.0,0.0,0.11,-5.54,-8.88
1266,688651,盛邦安全,33.13,-0.12,-0.04,3711.0,12344908.0,1.87,33.65,33.03,33.25,33.17,0.69,1.18,124.09,2.51,2497968870.0,1043940413.0,0.12,0.15,1.01,-6.33
1267,603698,航天工程,16.79,-0.12,-0.02,42308.0,71511714.0,2.56,17.13,16.7,16.93,16.81,2.57,0.79,47.56,2.65,8999272100.0,8999272100.0,-0.06,0.06,2.5,7.9
1268,603985,恒润股份,16.29,-0.12,-0.02,96600.0,157761376.0,2.39,16.49,16.1,16.38,16.31,0.57,2.19,-51.93,2.24,7181576869.0,7181576869.0,0.0,-0.06,50.42,39.47
1269,600629,华建集团,8.4,-0.12,-0.01,180596.0,151760616.0,1.55,8.47,8.34,8.43,8.41,0.57,1.89,20.82,1.55,8151047839.0,8006183220.0,0.24,0.12,6.19,-8.89
1270,603022,新通联,8.53,-0.12,-0.01,25351.0,21735863.0,2.11,8.66,8.48,8.53,8.54,1.06,1.27,37.66,2.16,1706000000.0,1706000000.0,0.12,0.24,12.09,16.85
1271,601857,中国石油,8.0,-0.12,-0.01,627198.0,502774333.0,1.12,8.07,7.98,8.06,8.01,0.61,0.04,8.89,0.97,1464167822544.0,1295376622544.0,-0.12,-0.12,-6.65,-10.51
1272,601827,三峰环境,8.17,-0.12,-0.01,22944.0,18820716.0,1.22,8.26,8.16,8.19,8.18,0.78,0.14,11.69,1.22,13659695061.0,13659695061.0,-0.12,-0.12,2.38,-4.78
1273,605299,舒华体育,8.47,-0.12,-0.01,35626.0,30352986.0,1.77,8.6,8.45,8.5,8.48,0.71,0.87,38.6,2.72,3486501433.0,3480572433.0,0.0,0.12,-1.4,7.35
1274,605162,新中港,7.58,-0.13,-0.01,30221.0,22932163.0,1.58,7.65,7.53,7.59,7.59,0.64,0.75,25.42,2.48,3036038131.0,3036038131.0,0.0,0.13,-1.56,11.63
1275,688689,银河微电,23.31,-0.13,-0.03,20797.0,48393654.0,2.44,23.63,23.06,23.21,23.34,1.28,1.61,43.09,2.25,3004732823.0,3004732823.0,-0.09,-0.04,7.87,10.0
1276,603162,海通发展,7.95,-0.13,-0.01,65803.0,52251400.0,1.51,8.01,7.89,7.94,7.96,0.92,2.41,26.93,1.76,7284966505.0,2170950193.0,0.13,0.0,-11.17,-13.11
1277,688450,光格科技,22.7,-0.13,-0.03,2901.0,6601835.0,2.07,23.03,22.56,22.84,22.73,1.02,0.6,-21.87,1.48,1498200000.0,1093623235.0,-0.04,-0.04,6.47,5.19
1278,601601,中国太保,30.93,-0.13,-0.04,158355.0,491103331.0,1.16,31.25,30.89,31.13,30.97,0.78,0.23,6.62,1.02,297557161203.0,211717132203.0,-0.06,0.0,-3.22,-9.24
1279,688070,纵横股份,39.73,-0.13,-0.05,4650.0,18505477.0,1.68,40.18,39.51,40.18,39.78,0.62,0.53,-97.22,6.11,3479553400.0,3479553400.0,-0.2,-0.08,8.73,12.55
1280,603589,口子窖,35.06,-0.14,-0.05,25617.0,89863763.0,1.05,35.28,34.91,35.2,35.11,1.23,0.43,12.04,2.07,21036000000.0,20970068688.0,0.06,0.09,-5.37,-10.65
1281,600328,中盐化工,7.2,-0.14,-0.01,85831.0,61858816.0,0.97,7.25,7.18,7.25,7.21,1.07,0.59,20.42,0.87,10596242570.0,10517589468.0,0.0,0.14,-4.26,-8.51
1282,688549,中巨芯-U,7.31,-0.14,-0.01,57935.0,42435166.0,1.78,7.41,7.28,7.35,7.32,0.91,1.0,1078.25,3.56,10798887560.0,4223250080.0,0.0,0.0,-14.5,-14.2
1283,601101,昊华能源,6.97,-0.14,-0.01,43398.0,30366216.0,1.15,7.04,6.96,6.99,6.98,1.03,0.3,6.73,0.83,10036785544.0,10036785544.0,-0.14,-0.14,-10.53,-15.31
1284,600173,卧龙地产,6.49,-0.15,-0.01,126689.0,82588000.0,2.92,6.63,6.44,6.44,6.5,0.83,1.81,31.5,1.2,4546285524.0,4545701424.0,0.0,0.15,54.89,63.89
1285,600189,泉阳泉,6.72,-0.15,-0.01,65822.0,44386073.0,1.63,6.8,6.69,6.75,6.73,1.14,0.92,782.6,3.97,4806129297.0,4806129297.0,0.0,0.15,-5.08,-6.8
1286,601995,中金公司,33.48,-0.15,-0.05,75503.0,253295228.0,1.01,33.75,33.41,33.71,33.53,0.79,0.26,28.38,1.75,161616559941.0,97880200891.0,-0.03,0.06,5.75,-0.62
1287,600707,彩虹股份,6.66,-0.15,-0.01,147295.0,98449003.0,2.1,6.78,6.64,6.71,6.67,0.94,0.41,19.28,1.11,23898675615.0,23893880415.0,0.0,0.0,-24.75,-18.98
1288,601077,渝农商行,6.62,-0.15,-0.01,482435.0,319722239.0,1.96,6.68,6.55,6.63,6.63,1.17,0.55,5.02,0.56,75183340000.0,58505575681.0,-0.15,0.0,13.55,12.97
1289,600116,三峡水利,6.68,-0.15,-0.01,58089.0,38831239.0,1.05,6.73,6.66,6.73,6.69,0.98,0.3,25.0,1.14,12773114599.0,12773114599.0,0.0,0.0,-0.6,-3.75
1290,688388,嘉元科技,19.08,-0.16,-0.03,44342.0,84753057.0,2.35,19.38,18.93,19.27,19.11,0.77,1.04,-36.86,1.18,8132633671.0,8132633671.0,-0.05,-0.05,32.78,29.53
1291,601665,齐鲁银行,6.15,-0.16,-0.01,191784.0,118297811.0,1.62,6.22,6.12,6.16,6.16,0.82,0.4,5.96,0.62,29735422612.0,29735422612.0,0.33,0.33,12.43,12.64
1292,601088,中国神华,38.58,-0.16,-0.06,155270.0,598547941.0,0.93,38.76,38.4,38.61,38.64,0.76,0.09,13.06,1.8,766527499864.0,636224244304.0,-0.03,0.03,-0.41,-11.27
1293,600745,闻泰科技,31.85,-0.16,-0.05,60351.0,192434269.0,1.69,32.24,31.7,32.1,31.9,0.72,0.48,71.72,1.1,39639831691.0,39639831691.0,-0.06,0.09,-5.91,-17.87
1294,600900,长江电力,29.28,-0.17,-0.05,530982.0,1551701855.0,1.02,29.38,29.08,29.28,29.33,0.78,0.22,22.03,3.48,716429414724.0,702932470408.0,0.07,0.14,1.81,-0.2
1295,688084,晶品特装,59.7,-0.17,-0.1,10305.0,62777092.0,4.55,62.22,59.5,59.5,59.8,2.3,2.8,-83.07,2.88,4516846240.0,2199900225.0,0.07,0.07,17.71,6.04
1296,600864,哈投股份,5.88,-0.17,-0.01,163435.0,96447221.0,2.04,5.98,5.86,5.91,5.89,1.1,0.79,34.5,0.95,12233754658.0,12233754658.0,0.0,0.0,-7.98,-20.0
1297,600012,皖通高速,17.61,-0.17,-0.03,20117.0,35346365.0,1.98,17.75,17.4,17.56,17.64,0.77,0.17,17.5,2.19,29208122100.0,20526216000.0,0.11,0.17,7.9,-0.23
1298,600388,龙净环保,11.65,-0.17,-0.02,62353.0,72962600.0,1.63,11.82,11.63,11.67,11.67,1.05,0.49,19.98,1.43,14796039313.0,14796039313.0,-0.09,0.0,-2.1,-7.91
1299,603867,新化股份,23.58,-0.17,-0.04,9929.0,23470732.0,1.82,23.9,23.47,23.87,23.62,0.68,0.52,18.92,1.98,4545610661.0,4545610661.0,0.08,0.17,0.81,-3.28
1300,688237,超卓航科,23.51,-0.17,-0.04,8191.0,19499994.0,3.82,24.24,23.34,23.67,23.55,1.22,1.86,157.27,1.72,2106573818.0,1036468231.0,-0.04,0.13,4.91,4.16
1301,600909,华安证券,5.45,-0.18,-0.01,221962.0,121210961.0,1.65,5.52,5.43,5.48,5.46,0.91,0.47,17.16,1.15,25497269269.0,25497269269.0,0.18,0.18,-3.88,-10.07
1302,603033,三维股份,11.16,-0.18,-0.02,20796.0,23336459.0,2.15,11.37,11.13,11.35,11.18,1.17,0.21,160.04,3.33,11507785263.0,11299846161.0,0.09,0.18,-20.17,-12.06
1303,688679,通源环境,10.92,-0.18,-0.02,12896.0,14321177.0,3.47,11.28,10.9,11.15,10.94,0.99,0.98,66.12,1.26,1438051251.0,1438051251.0,-0.18,-0.09,10.53,4.0
1304,600821,金开新能,5.54,-0.18,-0.01,130541.0,72464219.0,1.26,5.59,5.52,5.56,5.55,0.94,0.65,13.78,1.19,11064839530.0,11064839530.0,0.0,0.18,6.95,2.59
1305,688009,中国通号,5.35,-0.19,-0.01,163748.0,87958043.0,1.87,5.44,5.34,5.36,5.36,0.98,0.19,16.21,1.24,56655531650.0,46122446300.0,0.19,0.19,-7.12,-14.54
1306,600078,澄星股份,5.21,-0.19,-0.01,57468.0,29945734.0,2.11,5.27,5.16,5.22,5.22,0.94,0.87,-17.36,2.09,3452004606.0,3452004606.0,0.0,0.0,-10.79,-10.17
1307,688387,信科移动-U,5.35,-0.19,-0.01,92228.0,49494497.0,1.68,5.43,5.34,5.36,5.36,0.79,0.67,-66.4,2.92,18290312500.0,7376312500.0,0.0,0.0,-4.29,-10.23
1308,600722,金牛化工,5.1,-0.2,-0.01,105576.0,54235092.0,2.35,5.2,5.08,5.11,5.11,1.05,1.55,65.93,2.89,3469630348.0,3469630348.0,0.0,0.2,-4.14,8.97
1309,603290,斯达半导,84.77,-0.2,-0.17,15288.0,129722901.0,1.71,85.7,84.25,85.24,84.94,0.96,0.64,35.97,3.08,20300165713.0,20300165713.0,0.02,0.06,-1.76,-5.62
1310,603317,天味食品,13.98,-0.21,-0.03,65845.0,92346336.0,1.64,14.15,13.92,14.01,14.01,0.59,0.62,23.84,3.26,14888648190.0,14888648190.0,0.14,0.14,4.33,4.8
1311,688289,圣湘生物,19.4,-0.21,-0.04,33898.0,66135909.0,2.16,19.75,19.33,19.55,19.44,0.89,0.59,43.39,1.55,11240127316.0,11240127316.0,0.0,0.1,-2.02,-14.54
1312,688479,友车科技,18.87,-0.21,-0.04,5470.0,10375830.0,1.37,19.09,18.83,18.91,18.91,0.98,0.9,33.74,1.41,2723269338.0,1148696607.0,0.11,0.05,11.07,6.31
1313,600405,动力源,4.65,-0.21,-0.01,77320.0,36032636.0,1.72,4.72,4.64,4.68,4.66,0.97,1.4,-6.86,7.85,2849657584.0,2572730833.0,-0.21,-0.21,-12.26,-17.84
1314,600862,中航高科,23.09,-0.22,-0.05,82886.0,191389175.0,1.69,23.32,22.93,23.24,23.14,0.96,0.59,27.9,4.54,32165503881.0,32165503881.0,-0.04,0.04,-6.67,-8.59
1315,600724,宁波富达,4.58,-0.22,-0.01,64333.0,29596848.0,1.31,4.64,4.58,4.62,4.59,0.97,0.45,31.55,2.29,6619204105.0,6617837401.0,0.0,0.0,-25.29,-27.87
1316,600854,春兰股份,4.49,-0.22,-0.01,60502.0,27339769.0,2.0,4.57,4.48,4.51,4.5,1.05,1.16,17.49,0.97,2332368836.0,2332368836.0,-0.22,-0.22,-3.23,-1.97
1317,600861,北京人力,22.3,-0.22,-0.05,20317.0,45187771.0,2.37,22.49,21.96,22.21,22.35,0.94,0.55,14.76,1.98,12624313611.0,8174619110.0,-0.04,0.0,23.41,15.25
1318,600168,武汉控股,4.58,-0.22,-0.01,44816.0,20527109.0,1.31,4.62,4.56,4.6,4.59,1.01,0.45,51.57,0.86,4549760866.0,4549760866.0,0.22,0.44,5.53,3.39
1319,600035,楚天高速,4.31,-0.23,-0.01,106789.0,46087574.0,0.93,4.34,4.3,4.33,4.32,1.15,0.66,8.79,0.8,6939599533.0,6939599533.0,0.0,0.0,0.23,-6.3
1320,603020,爱普股份,8.64,-0.23,-0.02,45904.0,39699421.0,1.62,8.71,8.57,8.69,8.66,1.03,1.2,27.92,1.04,3311174367.0,3311174367.0,0.0,0.12,9.09,11.63
1321,600846,同济科技,8.73,-0.23,-0.02,25261.0,22008878.0,2.06,8.83,8.65,8.8,8.75,0.76,0.4,13.34,1.37,5454168035.0,5454168035.0,0.11,0.11,7.38,1.28
1322,603992,松霖科技,21.97,-0.23,-0.05,10802.0,23787999.0,1.5,22.18,21.85,21.85,22.02,0.78,0.25,21.31,2.94,9510929068.0,9331785688.0,-0.09,-0.05,15.51,18.95
1323,603556,海兴电力,30.08,-0.23,-0.07,58308.0,173660818.0,2.95,30.29,29.4,29.8,30.15,1.59,1.2,14.6,2.05,14626826234.0,14626826234.0,-0.03,0.27,-19.46,-18.68
1324,600021,上海电力,8.78,-0.23,-0.02,214360.0,188426562.0,0.68,8.83,8.77,8.81,8.8,0.76,0.82,12.09,1.28,24731009203.0,22978701650.0,0.0,0.0,3.05,-4.25
1325,688135,利扬芯片,16.67,-0.24,-0.04,17577.0,29375692.0,1.62,16.85,16.58,16.7,16.71,0.87,0.87,-54.58,2.99,3354142661.0,3354142661.0,-0.06,0.0,1.28,-16.94
1326,603668,天马科技,12.4,-0.24,-0.03,32593.0,40504736.0,1.77,12.52,12.3,12.45,12.43,0.9,0.65,67.3,2.76,6228963188.0,6228963188.0,-0.08,0.0,15.24,-2.67
1327,600734,实达集团,4.08,-0.24,-0.01,501051.0,206365830.0,2.69,4.17,4.06,4.14,4.09,0.82,2.31,-113.16,23.49,8887476672.0,8847186738.0,0.25,0.49,8.22,13.02
1328,601989,中国重工,4.19,-0.24,-0.01,534640.0,224045636.0,0.95,4.22,4.18,4.21,4.2,0.84,0.23,76.76,1.13,95540528008.0,95540528008.0,0.0,0.0,-7.3,-12.89
1329,688788,科思科技,67.48,-0.24,-0.16,10291.0,70378840.0,3.39,69.7,67.41,68.47,67.64,0.75,0.97,-25.2,3.3,7135869979.0,7135869979.0,0.06,0.0,107.12,113.01
1330,603609,禾丰股份,8.34,-0.24,-0.02,44710.0,37298500.0,1.91,8.43,8.27,8.31,8.36,0.81,0.49,19.89,1.18,7668083296.0,7668083296.0,0.12,0.12,0.85,-3.25
1331,603137,恒尚节能,12.45,-0.24,-0.03,31283.0,38912540.0,1.84,12.58,12.35,12.49,12.48,0.86,4.24,19.52,1.89,2277520008.0,917980008.0,0.0,0.0,16.79,17.45
1332,600271,航天信息,8.48,-0.24,-0.02,94542.0,80450038.0,1.76,8.6,8.45,8.5,8.5,0.98,0.51,984.81,1.12,15712461730.0,15712461730.0,0.0,0.12,0.12,-6.92
1333,601166,兴业银行,20.98,-0.24,-0.05,302791.0,635056145.0,1.24,21.12,20.86,21.1,21.03,0.73,0.15,5.65,0.57,435845050382.0,435845050382.0,0.0,0.05,5.53,9.5
1334,600109,国金证券,7.95,-0.25,-0.02,147511.0,117740281.0,1.25,8.04,7.94,8.0,7.97,0.97,0.46,24.77,0.9,29514848105.0,25436477927.0,0.0,0.0,-4.1,-8.93
1335,688652,京仪装备,58.85,-0.25,-0.15,14858.0,86750137.0,3.15,59.46,57.6,59.0,59.0,1.21,1.45,64.36,4.76,9886800000.0,6015058500.0,-0.08,0.02,2.6,19.86
1336,603281,江瀚新材,24.19,-0.25,-0.06,15626.0,37963185.0,1.98,24.58,24.1,24.26,24.25,0.67,0.62,14.81,1.88,9030933349.0,6088475828.0,-0.08,-0.04,2.33,-0.86
1337,601186,中国铁建,8.07,-0.25,-0.02,203227.0,164068198.0,0.87,8.11,8.04,8.1,8.09,0.84,0.18,4.93,0.41,109586899905.0,92831191185.0,0.0,0.12,-5.28,-12.0
1338,600676,交运股份,4.06,-0.25,-0.01,85149.0,34615518.0,1.97,4.12,4.04,4.08,4.07,1.21,0.83,-10.68,0.81,4175681353.0,4175681353.0,0.0,0.25,-6.88,-9.98
1339,603183,建研院,4.06,-0.25,-0.01,104366.0,42394298.0,1.72,4.1,4.03,4.06,4.07,1.11,2.1,33.48,1.26,2018442199.0,2018442199.0,0.25,0.25,5.73,5.45
1340,600358,ST联合,4.07,-0.25,-0.01,83828.0,34189396.0,3.68,4.16,4.01,4.13,4.08,1.11,1.66,-32.26,24.27,2055092206.0,2055092206.0,0.25,0.49,-7.08,11.51
1341,600770,综艺股份,4.05,-0.25,-0.01,69118.0,28118914.0,1.97,4.12,4.04,4.08,4.06,0.94,0.53,174.25,1.62,5265000000.0,5265000000.0,0.0,0.0,-3.11,-3.34
1342,600346,恒力石化,15.54,-0.26,-0.04,53045.0,82180119.0,1.54,15.61,15.37,15.58,15.58,0.52,0.08,13.33,1.68,109387610674.0,109387610674.0,0.0,0.06,4.93,1.24
1343,600587,新华医疗,15.29,-0.26,-0.04,36713.0,56321416.0,1.37,15.48,15.27,15.45,15.33,1.11,0.61,11.28,1.23,9276105382.0,9240695530.0,-0.07,-0.07,-4.85,-8.17
1344,601858,中国科传,18.88,-0.26,-0.05,30864.0,58436611.0,1.32,19.1,18.85,18.93,18.93,0.91,0.39,51.36,2.89,14924640000.0,14924640000.0,0.05,0.11,-3.82,-7.36
1345,688231,隆达股份,15.25,-0.26,-0.04,12802.0,19525222.0,1.7,15.44,15.18,15.26,15.29,0.69,1.01,56.49,1.39,3764571431.0,1928343621.0,0.07,0.13,13.21,7.24
1346,603069,海汽集团,18.98,-0.26,-0.05,103876.0,199547807.0,5.68,19.89,18.81,18.81,19.03,0.99,3.29,-751.37,6.65,5997680000.0,5997680000.0,-0.11,-0.63,2.59,3.94
1347,688209,英集芯,19.09,-0.26,-0.05,30887.0,59029700.0,1.88,19.34,18.98,19.2,19.14,0.95,1.03,65.99,4.12,8194161151.0,5705549961.0,-0.16,-0.05,2.58,8.04
1348,600596,新安股份,7.73,-0.26,-0.02,61721.0,47734652.0,0.9,7.78,7.71,7.74,7.75,0.84,0.48,57.11,0.82,10432385189.0,9994672849.0,0.13,0.13,-4.8,-11.96
1349,688185,康希诺,55.25,-0.27,-0.15,8243.0,45951818.0,2.82,56.57,55.01,55.01,55.4,1.07,0.72,-36.08,2.78,13671606920.0,6341539695.0,-0.13,-0.13,-4.15,-9.5
1350,603065,宿迁联盛,7.33,-0.27,-0.02,13728.0,10083011.0,1.09,7.39,7.31,7.33,7.35,0.79,0.7,196.28,1.52,3071032303.0,1441616425.0,0.14,0.27,-1.87,0.83
1351,688283,坤恒顺维,25.59,-0.27,-0.07,2250.0,5814423.0,2.69,26.2,25.51,25.8,25.66,0.64,0.26,79.71,3.2,3116862000.0,2187729302.0,0.0,0.27,3.23,3.94
1352,600131,国网信通,18.27,-0.27,-0.05,62845.0,114771293.0,2.07,18.53,18.15,18.39,18.32,1.15,0.53,55.25,3.44,21948053259.0,21849187072.0,0.16,0.05,0.33,-3.38
1353,601236,红塔证券,7.43,-0.27,-0.02,73439.0,54646732.0,1.21,7.5,7.41,7.48,7.45,0.77,0.16,45.87,1.44,35045732923.0,35045732923.0,0.0,0.13,-8.61,-12.49
1354,605123,派克新材,55.85,-0.27,-0.15,9285.0,51862674.0,1.21,56.28,55.6,56.19,56.0,0.76,0.77,20.55,1.54,6767394318.0,6767394318.0,0.02,0.18,8.76,3.89
1355,600559,老白干酒,17.7,-0.28,-0.05,68098.0,120784207.0,1.07,17.85,17.66,17.75,17.75,0.86,0.75,21.83,3.2,16191029759.0,16005604559.0,0.0,0.06,-8.95,-15.67
1356,601398,工商银行,7.13,-0.28,-0.02,2219842.0,1579800781.0,1.4,7.17,7.07,7.14,7.15,0.76,0.08,6.95,0.7,2541176613045.0,1922335075403.0,0.14,0.14,8.52,5.16
1357,603687,大胜达,7.04,-0.28,-0.02,92737.0,65058777.0,1.84,7.09,6.96,7.05,7.06,0.64,1.69,36.44,1.19,3872224323.0,3872224323.0,0.0,0.0,-2.36,-3.43
1358,688603,天承科技,74.32,-0.28,-0.21,3761.0,27939944.0,1.6,75.09,73.9,75.09,74.53,0.38,1.21,83.55,5.56,6239698509.0,2305578005.0,-0.11,-0.11,-4.67,-7.49
1359,601128,常熟银行,7.19,-0.28,-0.02,148472.0,106671740.0,0.69,7.21,7.16,7.2,7.21,0.58,0.49,5.0,0.78,21677748434.0,21677748434.0,0.14,0.14,-1.64,-5.02
1360,688100,威胜信息,35.65,-0.28,-0.1,8997.0,32325516.0,2.15,36.38,35.61,35.8,35.75,0.74,0.18,27.79,5.66,17528576489.0,17528576489.0,-0.11,0.0,1.94,-0.08
1361,600984,建设机械,3.4,-0.29,-0.01,87160.0,29746329.0,1.76,3.45,3.39,3.41,3.41,0.83,0.69,-4.32,1.0,4273949345.0,4273949345.0,0.0,-0.29,-2.58,6.58
1362,603310,巍华新材,17.29,-0.29,-0.05,13446.0,23234464.0,1.44,17.43,17.18,17.43,17.34,0.74,1.95,24.36,1.48,5970928600.0,1194254880.0,0.06,0.06,-0.97,-6.29
1363,600888,新疆众和,6.81,-0.29,-0.02,122717.0,83563939.0,1.17,6.85,6.77,6.81,6.83,1.09,0.89,10.58,0.84,9371838291.0,9371838291.0,0.0,0.15,-3.13,-4.08
1364,600060,海信视像,24.35,-0.29,-0.07,80631.0,197553126.0,2.17,24.82,24.29,24.6,24.42,0.64,0.62,14.15,1.62,31776074385.0,31535548348.0,0.0,0.0,9.54,22.12
1365,600928,西安银行,3.4,-0.29,-0.01,126421.0,43108536.0,1.17,3.43,3.39,3.42,3.41,0.87,0.29,5.88,0.46,15111111113.0,15039403824.0,0.0,0.29,-1.73,-5.82
1366,603023,*ST威帝,3.29,-0.3,-0.01,59117.0,19489298.0,3.03,3.35,3.25,3.31,3.3,1.1,1.06,388.11,2.37,1836206269.0,1836206269.0,0.3,0.61,14.63,20.07
1367,601006,大秦铁路,6.74,-0.3,-0.02,380877.0,256532371.0,1.04,6.78,6.71,6.77,6.76,0.7,0.19,11.84,0.82,135791977806.0,135791977806.0,-0.15,-0.15,6.31,-0.59
1368,601127,赛力斯,129.41,-0.3,-0.39,138970.0,1807728717.0,2.46,131.69,128.5,131.3,129.8,0.83,0.92,35.55,10.35,211373905189.0,195380913596.0,-0.12,-0.04,-5.31,-2.98
1369,600479,千金药业,10.04,-0.3,-0.03,23518.0,23644983.0,0.7,10.1,10.03,10.07,10.07,0.74,0.56,19.0,1.76,4256931055.0,4201811455.0,0.1,0.1,-2.33,-5.99
1370,601360,三六零,10.1,-0.3,-0.03,471642.0,478589873.0,1.78,10.25,10.07,10.18,10.13,0.79,0.67,-91.59,2.31,70695534578.0,70695534578.0,0.0,0.1,0.9,-2.42
1371,688709,成都华微,32.79,-0.3,-0.1,27491.0,90003230.0,2.37,33.25,32.47,33.2,32.89,0.84,1.26,172.03,7.44,20882213983.0,7145670610.0,0.0,0.15,11.61,6.19
1372,601958,金钼股份,9.98,-0.3,-0.03,91656.0,91575918.0,1.1,10.05,9.94,10.0,10.01,0.84,0.28,10.8,1.89,32201511912.0,32201511912.0,0.1,0.1,-4.59,-0.8
1373,600348,华阳股份,6.54,-0.3,-0.02,142042.0,93037453.0,0.91,6.59,6.53,6.55,6.56,0.92,0.39,9.73,0.86,23593050000.0,23593050000.0,0.15,0.15,-3.82,-7.76
